Standard Report - Imports,,,
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Nov-21,"274,888,218"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Dec-21,"262,866,430"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,2022,"2,900,520,077"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jan-22,"284,396,170"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Feb-22,"241,909,782"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Mar-22,"268,364,241"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Apr-22,"306,109,720"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,May-22,"306,211,064"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jun-22,"262,088,023"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jul-22,"255,176,037"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Aug-22,"252,098,580"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Sep-22,"213,814,628"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Oct-22,"198,880,974"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Nov-22,"155,159,438"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Dec-22,"156,311,420"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,2023,"2,213,494,442"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jan-23,"160,772,409"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Feb-23,"140,306,729"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Mar-23,"138,983,142"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Apr-23,"176,550,639"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,May-23,"184,127,027"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jun-23,"183,979,306"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jul-23,"177,997,410"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Aug-23,"184,886,572"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Sep-23,"207,171,360"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Oct-23,"235,828,018"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Nov-23,"213,309,857"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Dec-23,"209,581,973"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,2024,"2,595,274,074"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jan-24,"219,485,450"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Feb-24,"191,794,899"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Mar-24,"164,801,020"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Apr-24,"178,561,439"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,May-24,"208,343,320"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jun-24,"203,930,265"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jul-24,"238,465,985"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Aug-24,"248,160,362"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Sep-24,"242,573,046"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Oct-24,"244,383,569"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Nov-24,"227,677,334"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Dec-24,"227,097,385"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,2025 through August,"1,464,663,605"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jan-25,"233,744,609"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Feb-25,"222,504,014"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Mar-25,"186,703,769"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Apr-25,"210,616,412"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,May-25,"148,600,359"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jun-25,"89,839,076"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Jul-25,"190,087,701"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",China,Aug-25,"182,567,665"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2015,"4,112,926,856"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-15,"268,937,211"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-15,"254,506,354"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-15,"314,179,565"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-15,"333,328,743"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-15,"380,101,263"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-15,"397,901,208"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-15,"420,982,204"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-15,"381,316,880"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-15,"370,928,317"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-15,"404,058,661"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-15,"329,971,390"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-15,"256,715,060"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2016,"4,183,001,301"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-16,"255,649,012"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-16,"304,926,713"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-16,"342,341,040"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-16,"341,451,769"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-16,"383,907,737"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-16,"399,242,994"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-16,"369,471,873"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-16,"391,175,279"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-16,"382,855,436"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-16,"363,960,593"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-16,"358,954,929"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-16,"289,063,926"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2017,"4,244,041,119"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-17,"265,365,555"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-17,"283,883,059"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-17,"325,490,961"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-17,"352,913,707"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-17,"385,184,485"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-17,"402,863,792"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-17,"370,264,732"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-17,"376,667,794"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-17,"378,188,730"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-17,"408,394,415"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-17,"388,245,389"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-17,"306,578,500"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2018,"4,449,062,706"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-18,"271,951,819"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-18,"271,495,270"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-18,"344,991,064"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-18,"373,335,326"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-18,"421,905,929"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-18,"407,172,298"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-18,"391,651,645"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-18,"388,162,351"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-18,"390,944,547"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-18,"452,133,387"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-18,"403,116,792"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-18,"332,202,278"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2019,"4,399,552,411"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-19,"294,231,257"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-19,"332,357,756"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-19,"363,668,967"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-19,"361,753,117"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-19,"442,024,435"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-19,"413,920,788"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-19,"402,885,990"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-19,"402,466,027"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-19,"390,493,720"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-19,"360,537,127"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-19,"337,977,313"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-19,"297,235,914"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2020,"4,343,066,642"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-20,"244,829,916"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-20,"321,534,911"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-20,"361,403,395"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-20,"326,882,435"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-20,"269,480,491"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-20,"378,454,229"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-20,"425,792,287"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-20,"417,168,317"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-20,"398,993,193"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-20,"441,923,865"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-20,"395,928,361"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-20,"360,675,242"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2021,"5,098,611,856"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-21,"375,951,159"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-21,"351,514,712"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-21,"432,029,210"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-21,"382,351,192"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-21,"383,300,615"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-21,"434,281,971"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-21,"474,136,167"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-21,"450,843,975"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-21,"471,656,342"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-21,"483,488,272"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-21,"447,576,000"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-21,"411,482,241"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2022,"6,048,560,865"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-22,"445,911,816"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-22,"433,795,187"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-22,"527,769,664"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-22,"507,300,255"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-22,"526,868,594"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-22,"588,621,046"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-22,"557,027,134"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-22,"525,690,200"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-22,"516,238,926"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-22,"521,884,073"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-22,"467,624,447"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-22,"429,829,523"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2023,"6,216,144,138"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-23,"431,938,944"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-23,"492,195,867"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-23,"574,228,726"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-23,"485,616,521"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-23,"529,141,010"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-23,"541,850,709"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-23,"544,345,740"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-23,"582,782,971"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-23,"510,346,363"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-23,"572,746,431"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-23,"526,224,357"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-23,"424,726,499"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2024,"6,024,177,080"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-24,"422,221,449"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-24,"468,701,662"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-24,"498,095,285"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-24,"503,546,128"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-24,"509,936,949"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-24,"529,897,090"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-24,"568,208,710"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-24,"543,691,512"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Sep-24,"486,608,023"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Oct-24,"504,697,687"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Nov-24,"512,721,329"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Dec-24,"475,851,256"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,2025 through August,"4,467,169,223"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jan-25,"473,935,684"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Feb-25,"532,618,332"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Mar-25,"599,589,636"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Apr-25,"551,532,981"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,May-25,"550,153,051"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jun-25,"604,033,839"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Jul-25,"606,083,738"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",Mexico,Aug-25,"549,221,962"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,2015,"4,385,295,524"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Jan-15,"288,161,557"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Feb-15,"274,943,964"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Mar-15,"335,494,124"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Apr-15,"360,669,235"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,May-15,"401,804,701"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Jun-15,"426,464,920"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Jul-15,"443,958,496"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Aug-15,"406,854,754"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Sep-15,"391,664,634"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Oct-15,"426,918,508"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Nov-15,"351,717,020"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Dec-15,"276,643,611"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,2016,"4,454,110,638"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Jan-16,"275,776,271"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Feb-16,"325,050,531"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Mar-16,"369,633,335"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Apr-16,"370,565,450"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,May-16,"409,082,577"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Jun-16,"421,635,469"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Jul-16,"388,954,028"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Aug-16,"409,332,329"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Sep-16,"403,925,712"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Oct-16,"388,696,376"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Nov-16,"387,569,875"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Dec-16,"303,888,685"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,2017,"4,545,180,743"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Jan-17,"284,371,089"
"8418 Refrigerators, Freezers Etc; Heat Pumps Nesoi, Pts",USMCA - U.S.-Mexico-Canada Agreement,Feb-17,"305,254,938"
